timestamp,actual,p10,p50,p90,reliability,temp_corr,p10_base,p90_base,stress_day
2025-05-10 09:00:00,4195.736666666667,3865.7191670158404,4216.5330856455685,4595.667346778119,HIGH,32.60333333333333,3865.719167015841,4595.667346778119,
2025-05-10 09:15:00,4331.553333333333,4044.897651369737,4399.966344385847,4795.173687213822,HIGH,32.971666666666664,4044.897651369737,4795.173687213822,
2025-05-10 09:30:00,4486.946666666667,4224.353464876743,4583.735204620678,4994.965792158959,HIGH,33.34,4224.353464876743,4994.965792158959,
2025-05-10 09:45:00,4574.33,4328.74737150753,4689.504318175882,5109.477613896756,HIGH,33.708333333333336,4328.74737150753,5109.477613896756,
2025-05-10 10:00:00,4702.993333333333,4439.314852106624,4799.247063524092,5227.719685162961,HIGH,34.07666666666667,4439.314852106624,5227.719685162961,
2025-05-10 10:15:00,4819.426666666666,4479.67395764785,4837.212620312184,5267.723897506536,HIGH,33.946666666666665,4479.67395764785,5267.723897506536,
2025-05-10 10:30:00,4879.013333333333,4527.416826795835,4882.860897118645,5316.0251577866175,HIGH,33.81666666666666,4527.416826795836,5316.0251577866175,
2025-05-10 10:45:00,4933.806666666666,4518.814957270773,4870.960135998042,5301.58940498521,HIGH,33.68666666666667,4518.814957270773,5301.58940498521,
2025-05-10 11:00:00,5016.223333333333,4538.120103456795,4887.787569648297,5318.376194194256,HIGH,33.556666666666665,4538.120103456795,5318.376194194256,
2025-05-10 11:15:00,5066.0233333333335,4584.375890174311,4932.379419690612,5365.339862609177,HIGH,33.748333333333335,4584.375890174311,5365.339862609177,
2025-05-10 11:30:00,5061.46,4615.975295145087,4962.1510098173685,5396.109828808481,HIGH,33.94,4615.975295145087,5396.109828808481,
2025-05-10 11:45:00,5091.196666666667,4629.749776700322,4973.872107599044,5407.172744833128,HIGH,34.13166666666667,4629.749776700322,5407.172744833128,
2025-05-10 12:00:00,5114.083333333333,4652.670270722705,4995.169930641202,5428.61924878184,HIGH,34.32333333333334,4652.670270722705,5428.61924878184,
2025-05-10 12:15:00,5083.373333333333,4654.308969105213,4994.848109075578,5426.53371816079,HIGH,34.385000000000005,4654.308969105213,5426.53371816079,
2025-05-10 12:30:00,5019.52,4708.160168010522,5048.21990342128,5482.884826147086,HIGH,34.446666666666665,4708.160168010522,5482.884826147086,
2025-05-10 12:45:00,4942.28,4674.998215116103,5012.749269436793,5442.455893103935,HIGH,34.50833333333333,4674.998215116104,5442.455893103935,
2025-05-10 13:00:00,4846.306666666666,4541.020212984,4874.3131990746915,5289.872202722012,HIGH,34.57,4541.020212984,5289.872202722012,
2025-05-10 13:15:00,4827.66,4482.538289521605,4813.216974732009,5221.7014013640255,HIGH,34.44083333333333,4482.538289521605,5221.7014013640255,
2025-05-10 13:30:00,4925.113333333334,4557.8311694166605,4889.35602845882,5302.9652774823535,HIGH,34.31166666666667,4557.8311694166605,5302.965277482353,
2025-05-10 13:45:00,5077.753333333333,4644.0423345688805,4976.949426241835,5396.693859010332,HIGH,34.1825,4644.0423345688805,5396.693859010332,
2025-05-10 14:00:00,5197.006666666667,4718.2017713149135,5052.48385279344,5477.286678081984,HIGH,34.053333333333335,4718.2017713149135,5477.286678081984,
2025-05-10 14:15:00,5305.373333333333,4821.735538329194,5160.82246281193,5593.527542011085,HIGH,33.994166666666665,4821.735538329194,5593.527542011084,
2025-05-10 14:30:00,5237.066666666667,4912.350029192966,5258.10721537599,5697.471394374145,HIGH,33.935,4912.350029192967,5697.471394374144,
2025-05-10 14:45:00,5209.3966666666665,4971.5730675631285,5322.346142840471,5765.609968915276,HIGH,33.87583333333333,4971.5730675631285,5765.609968915276,
2025-05-10 15:00:00,5107.17,4994.819541762258,5347.710221316309,5791.7612753084995,HIGH,33.81666666666667,4994.819541762258,5791.7612753084995,
2025-05-10 15:15:00,5027.123333333333,5045.685294532486,5386.902824258707,5832.4528560649405,HIGH,33.60583333333333,5045.685294532486,5832.4528560649405,
2025-05-10 15:30:00,4963.616666666667,5073.532049647948,5401.250074073284,5846.337474226779,HIGH,33.395,5073.532049647948,5846.337474226778,
2025-05-10 15:45:00,4874.56,5048.733676766037,5361.974505827109,5801.861163174411,HIGH,33.18416666666667,5048.733676766037,5801.861163174411,
2025-05-10 16:00:00,4831.63,5048.164002529402,5347.778216013166,5784.735531431802,HIGH,32.973333333333336,5048.164002529402,5784.735531431802,
2025-05-10 16:15:00,4824.3,5033.048679860243,5330.455623336732,5764.6584848235525,HIGH,32.95583333333334,5033.048679860243,5764.6584848235525,
2025-05-10 16:30:00,4821.2300000000005,4992.986095292605,5287.849680477177,5717.096681821734,HIGH,32.93833333333333,4992.986095292605,5717.096681821734,
2025-05-10 16:45:00,4830.753333333333,4946.272334849837,5238.6842460567705,5662.444846516539,HIGH,32.92083333333333,4946.2723348498375,5662.444846516539,
2025-05-10 17:00:00,4843.506666666667,4918.680427355083,5209.3373748134545,5629.432896654005,HIGH,32.90333333333333,4918.680427355083,5629.432896654004,
2025-05-10 17:15:00,4840.740000000001,4847.3382578951605,5146.926633703832,5560.884767290892,HIGH,32.12583333333333,4847.3382578951605,5560.884767290892,
2025-05-10 17:30:00,4833.813333333333,4749.174035530633,5057.272418825576,5462.733614373956,HIGH,31.348333333333333,4749.174035530633,5462.733614373956,
2025-05-10 17:45:00,4839.333333333333,4637.861031681532,4954.3614981288765,5350.214452882919,HIGH,30.570833333333333,4637.861031681532,5350.214452882919,
2025-05-10 18:00:00,4823.156666666667,4507.542812684252,4832.1842699789295,5216.785952208356,HIGH,29.793333333333333,4507.542812684253,5216.785952208356,
2025-05-10 18:15:00,4789.606666666667,4467.231544400412,4790.47928159278,5170.644501833782,HIGH,29.36916666666667,4467.231544400412,5170.644501833782,
2025-05-10 18:30:00,4778.743333333333,4437.485413967233,4759.754200697008,5136.537170436012,HIGH,28.945,4437.485413967233,5136.537170436012,
2025-05-10 18:45:00,4797.193333333334,4458.050768000479,4780.687551254601,5158.7650535724315,HIGH,28.520833333333332,4458.050768000479,5158.7650535724315,
2025-05-10 19:00:00,4817.026666666666,4445.31050499914,4767.651559389792,5144.081314203411,HIGH,28.096666666666668,4445.31050499914,5144.081314203411,
2025-05-10 19:15:00,4845.433333333333,4501.168382428171,4825.68216843629,5206.897169461348,HIGH,28.104166666666668,4501.168382428172,5206.897169461348,
2025-05-10 19:30:00,4869.8966666666665,4503.710200080579,4829.221331265981,5210.45544372243,HIGH,28.111666666666668,4503.710200080579,5210.45544372243,
2025-05-10 19:45:00,4861.946666666667,4504.743807465228,4831.294654280646,5212.5018116056035,HIGH,28.119166666666665,4504.743807465228,5212.5018116056035,
2025-05-10 20:00:00,4837.513333333333,4473.737812390712,4800.624374507102,5178.975193573219,HIGH,28.126666666666665,4473.737812390712,5178.975193573219,
2025-05-10 20:15:00,4809.45,4483.854074210374,4811.739437563558,5191.024902212405,HIGH,28.106666666666666,4483.854074210374,5191.024902212405,
2025-05-10 20:30:00,4815.246666666667,4483.664886289165,4812.326323611374,5191.693966262593,HIGH,28.086666666666666,4483.664886289165,5191.693966262593,
2025-05-10 20:45:00,4784.763333333333,4496.575573537372,4826.32984351597,5207.057615953118,HIGH,28.066666666666666,4496.575573537372,5207.057615953118,
2025-05-10 21:00:00,4799.703333333334,4496.8222823129245,4827.35292538462,5208.368398010072,HIGH,28.046666666666667,4496.822282312925,5208.368398010072,
2025-05-10 21:15:00,4848.006666666667,4526.62172503601,4859.678575954637,5243.88746949377,HIGH,27.82,4526.6217250360105,5243.88746949377,
2025-05-10 21:30:00,4919.69,4611.533616021839,4948.3794495055845,5340.878880144366,HIGH,27.593333333333337,4611.533616021839,5340.878880144366,
2025-05-10 21:45:00,4956.296666666666,4669.7083938020205,5009.635546067957,5408.060547221424,HIGH,27.366666666666667,4669.7083938020205,5408.060547221424,
2025-05-10 22:00:00,5003.463333333333,4731.879839283845,5074.895622207257,5479.677763604135,HIGH,27.14,4731.879839283845,5479.677763604134,
2025-05-10 22:15:00,5091.336666666667,4803.913207400842,5150.865912806419,5563.056446869565,HIGH,27.305000000000003,4803.913207400843,5563.056446869565,
2025-05-10 22:30:00,5127.276666666667,4883.400340437402,5234.344887201472,5654.681525190674,HIGH,27.470000000000002,4883.400340437402,5654.681525190673,
2025-05-10 22:45:00,5189.153333333333,4933.814101199634,5287.917565291153,5713.804733213782,HIGH,27.635,4933.814101199634,5713.804733213782,
2025-05-10 23:00:00,5233.473333333333,4988.98211768593,5346.202291880829,5778.121833478353,HIGH,27.8,4988.9821176859305,5778.1218334783525,
2025-05-10 23:15:00,5264.6466666666665,4989.328271321084,5348.546021748922,5781.590530593415,HIGH,27.559166666666666,4989.328271321084,5781.590530593415,
2025-05-10 23:30:00,5241.08,4960.100093366772,5320.424394989962,5751.936880874333,HIGH,27.31833333333333,4960.100093366772,5751.936880874333,
2025-05-10 23:45:00,5223.96,4945.422759934712,5307.001094849867,5738.339771918794,HIGH,27.0775,4945.422759934712,5738.339771918794,
2025-05-11 00:00:00,5154.44,4767.815490432796,5126.54939685802,5542.894159657693,HIGH,26.836666666666666,4767.815490432796,5542.894159657693,
2025-05-11 00:15:00,5101.03,4694.685230899122,5052.123050570567,5462.925308625999,HIGH,26.678333333333335,4694.685230899122,5462.925308625999,
2025-05-11 00:30:00,5009.536666666667,4624.763335941407,4980.7457419719,5386.312584588895,HIGH,26.52,4624.763335941407,5386.312584588895,
2025-05-11 00:45:00,4944.793333333334,4549.003903602031,4903.14568212958,5302.953894501783,HIGH,26.361666666666665,4549.003903602031,5302.953894501783,
2025-05-11 01:00:00,4837.53,4457.030094084576,4808.689454744589,5201.264201653578,HIGH,26.203333333333333,4457.030094084577,5201.264201653577,
2025-05-11 01:15:00,4771.076666666667,4373.743479053468,4724.302022242253,5110.6105651979215,HIGH,26.08416666666667,4373.743479053468,5110.6105651979215,
2025-05-11 01:30:00,4705.509999999999,4296.7966106783815,4646.135595898076,5026.746184814704,HIGH,25.965,4296.7966106783815,5026.746184814704,
2025-05-11 01:45:00,4637.09,4222.637223081933,4570.547474268297,4945.698657448182,HIGH,25.84583333333333,4222.637223081933,4945.698657448182,
2025-05-11 02:00:00,4569.1466666666665,4143.456060645063,4489.537617303252,4858.750398209692,HIGH,25.726666666666667,4143.456060645063,4858.750398209692,
2025-05-11 02:15:00,4507.71,4071.285863181417,4413.984927791969,4777.691861486506,HIGH,25.625,4071.285863181417,4777.691861486506,
2025-05-11 02:30:00,4448.79,3995.9699768787445,4334.925880243333,4692.807339533009,HIGH,25.523333333333333,3995.9699768787445,4692.807339533009,
2025-05-11 02:45:00,4385.7,3926.9201344917774,4261.995780915689,4614.584170356111,HIGH,25.42166666666667,3926.9201344917774,4614.584170356111,
2025-05-11 03:00:00,4324.376666666667,3866.6633985749463,4197.782293387179,4545.8348631005965,HIGH,25.32,3866.6633985749468,4545.8348631005965,
2025-05-11 03:15:00,4260.81,3814.3234064965905,4141.389709902683,4485.578613909008,HIGH,25.2375,3814.323406496591,4485.578613909007,
2025-05-11 03:30:00,4196.22,3766.2422909159773,4089.075698000331,4429.734746204412,HIGH,25.155,3766.2422909159777,4429.734746204412,
2025-05-11 03:45:00,4159.093333333333,3723.6148410945407,4042.067524806405,4379.634603718721,HIGH,25.072499999999998,3723.6148410945407,4379.634603718721,
2025-05-11 04:00:00,4106.99,3683.178296195922,3997.0297847075803,4331.640925323508,HIGH,24.99,3683.1782961959225,4331.640925323508,
2025-05-11 04:15:00,4053.1666666666665,3643.893276631547,3951.826535627989,4283.3844947793,HIGH,24.8975,3643.8932766315475,4283.3844947793,
2025-05-11 04:30:00,3994.4733333333334,3622.465283634453,3924.647299176529,4254.707400005895,HIGH,24.805,3622.465283634453,4254.707400005895,
2025-05-11 04:45:00,3950.94,3590.086774475939,3886.006061618385,4213.494926992857,HIGH,24.7125,3590.0867744759394,4213.494926992857,
2025-05-11 05:00:00,3933.33,3555.6957283673123,3845.063634335798,4169.718993114502,HIGH,24.619999999999997,3555.6957283673123,4169.718993114502,
2025-05-11 05:15:00,3907.9566666666665,3511.440600566881,3803.135552927648,4125.140531611835,HIGH,24.801666666666666,3511.440600566881,4125.140531611835,
2025-05-11 05:30:00,3869.2466666666664,3475.9186215662057,3769.9306205368293,4089.996454841586,HIGH,24.983333333333334,3475.9186215662057,4089.996454841586,
2025-05-11 05:45:00,3822.7666666666664,3428.603517042379,3724.4456220836196,4041.410834942352,HIGH,25.165,3428.603517042379,4041.4108349423514,
2025-05-11 06:00:00,3793.353333333333,3420.0770432053305,3718.482181392967,4035.7925274647732,HIGH,25.346666666666668,3420.0770432053305,4035.792527464773,
2025-05-11 06:15:00,3826.8799999999997,3429.998100433775,3730.15026495169,4049.262119791641,HIGH,25.73,3429.998100433775,4049.262119791641,
2025-05-11 06:30:00,3796.903333333333,3436.89357715397,3738.5578169232517,4059.103995654041,HIGH,26.113333333333337,3436.89357715397,4059.1039956540403,
2025-05-11 06:45:00,3761.5433333333335,3431.493615665515,3734.229666998389,4054.997520329346,HIGH,26.49666666666667,3431.493615665515,4054.997520329346,
2025-05-11 07:00:00,3755.2433333333333,3427.8436710554656,3731.562657781376,4052.6190268288356,HIGH,26.880000000000003,3427.843671055466,4052.619026828835,
2025-05-11 07:15:00,3751.6200000000003,3446.1299924556683,3754.4757829792006,4078.129839298824,HIGH,27.44666666666667,3446.1299924556683,4078.129839298824,
2025-05-11 07:30:00,3747.133333333333,3434.080249593348,3746.2331258850686,4069.6283770237287,HIGH,28.013333333333335,3434.0802495933485,4069.6283770237287,
2025-05-11 07:45:00,3746.096666666667,3450.7662268501285,3767.333194994062,4092.996758180937,HIGH,28.58,3450.766226850129,4092.996758180937,
2025-05-11 08:00:00,3753.7433333333333,3466.8367209430894,3787.7429569642863,4115.528588015039,HIGH,29.14666666666667,3466.8367209430894,4115.528588015039,
2025-05-11 08:15:00,3727.97,3488.48680626133,3812.0268375576497,4142.1305780596595,HIGH,29.7025,3488.4868062613305,4142.1305780596595,
2025-05-11 08:30:00,3765.5400000000004,3528.940021796254,3855.5392454480166,4189.587896584739,HIGH,30.258333333333333,3528.940021796254,4189.587896584739,
2025-05-11 08:45:00,3755.436666666667,3560.617119175985,3890.0618981683942,4227.17150159451,HIGH,30.81416666666667,3560.6171191759854,4227.171501594509,
2025-05-11 09:00:00,3829.0866666666666,3637.147540292737,3970.522050578222,4314.698223573661,HIGH,31.37,3637.1475402927376,4314.698223573661,
2025-05-11 09:15:00,3943.443333333333,3770.0396522944593,4106.924377339507,4463.000645859024,HIGH,31.677500000000002,3770.0396522944593,4463.000645859024,
